时间戳,pitch角度,误差,目标角速率,实际角速率,积分项,输出值,电机3PWM,电机4PWM
18.384,-4.673,4.673,0.000,0.000,0.000,0.699,1499,1499
18.394,-4.673,4.673,0.000,0.000,0.000,0.700,1499,1499
18.404,-4.673,4.673,0.000,0.000,0.000,0.700,1499,1499
18.414,-4.673,4.673,0.000,0.000,0.000,0.700,1499,1499
18.424,-4.673,4.673,0.000,0.000,0.000,0.700,1499,1499
18.434,-4.673,4.673,0.000,0.000,0.000,0.701,1499,1499
18.444,-4.673,4.673,0.000,0.000,0.000,0.701,1499,1499
18.454,-4.673,4.673,0.000,0.000,0.000,0.701,1499,1499
18.464,-4.673,4.673,0.000,0.000,0.000,0.701,1499,1499
18.474,-4.673,4.673,0.000,0.000,0.000,0.702,1499,1499
18.484,-4.673,4.673,0.000,0.000,0.000,0.702,1499,1499
18.494,-4.673,4.673,0.000,0.000,0.000,0.702,1499,1499
18.504,-4.673,4.673,0.000,0.000,0.000,0.702,1499,1499
18.514,-4.673,4.673,0.000,0.000,0.000,0.703,1499,1499
18.524,-4.702,4.702,0.000,0.000,0.000,0.703,1499,1499
18.534,-4.702,4.702,0.000,0.000,0.000,0.704,1499,1499
18.544,-4.702,4.702,0.000,0.000,0.000,0.705,1499,1499
18.554,-4.702,4.702,0.000,0.000,0.000,0.705,1499,1499
18.564,-4.702,4.702,0.000,0.000,0.000,0.706,1499,1499
18.574,-4.702,4.702,0.000,0.000,0.000,0.706,1499,1499
18.584,-4.702,4.702,0.000,0.000,0.000,0.707,1499,1499
18.594,-4.702,4.702,0.000,0.000,0.000,0.707,1499,1499
18.604,-4.702,4.702,0.000,0.000,0.000,0.707,1499,1499
18.614,-4.702,4.702,0.000,0.000,0.000,0.708,1499,1499
18.624,-4.702,4.702,0.000,0.000,0.000,0.708,1499,1499
18.634,-4.702,4.702,0.000,0.000,0.000,0.708,1499,1499
18.644,-4.702,4.702,0.000,0.000,0.000,0.708,1499,1499
18.654,-4.702,4.702,0.000,0.000,0.000,0.709,1499,1499
18.664,-4.702,4.702,0.000,0.000,0.000,0.709,1499,1499
18.674,-4.702,4.702,0.000,0.000,0.000,0.709,1499,1499
18.684,-4.702,4.702,0.000,0.000,0.000,0.709,1499,1499
18.694,-4.702,4.702,0.000,0.000,0.000,0.710,1499,1499
18.704,-4.702,4.702,0.000,0.000,0.000,0.710,1499,1499
18.714,-4.702,4.702,0.000,0.000,0.000,0.710,1499,1499
18.724,-4.702,4.702,0.000,0.000,0.000,0.710,1499,1499
18.734,-4.702,4.702,0.000,0.000,0.000,0.711,1499,1499
18.744,-4.702,4.702,0.000,0.000,0.000,0.711,1499,1499
18.754,-4.702,4.702,0.000,0.000,0.000,0.711,1499,1499
18.764,-4.702,4.702,0.000,0.000,0.000,0.711,1499,1499
18.774,-4.734,4.734,0.000,0.000,0.000,0.711,1499,1499
18.784,-4.734,4.734,0.000,0.000,0.000,0.713,1499,1499
18.794,-4.734,4.734,0.000,0.000,0.000,0.714,1499,1499
18.804,-4.734,4.734,0.000,0.000,0.000,0.714,1499,1499
18.814,-4.734,4.734,0.000,0.000,0.000,0.715,1499,1499
18.824,-4.734,4.734,0.000,0.000,0.000,0.715,1499,1499
18.834,-4.734,4.734,0.000,0.000,0.000,0.716,1499,1499
18.844,-4.734,4.734,0.000,0.000,0.000,0.716,1499,1499
18.854,-4.734,4.734,0.000,0.000,0.000,0.716,1499,1499
18.864,-4.734,4.734,0.000,0.000,0.000,0.717,1499,1499
18.874,-4.734,4.734,0.000,0.000,0.000,0.717,1499,1499
18.884,-4.734,4.734,0.000,0.000,0.000,0.717,1499,1499
18.894,-4.734,4.734,0.000,0.000,0.000,0.718,1499,1499
18.904,-4.734,4.734,0.000,0.000,0.000,0.718,1499,1499
18.914,-4.734,4.734,0.000,0.000,0.000,0.718,1499,1499
18.924,-4.734,4.734,0.000,0.000,0.000,0.718,1499,1499
18.934,-4.734,4.734,0.000,0.000,0.000,0.719,1499,1499
18.944,-4.734,4.734,0.000,0.000,0.000,0.719,1499,1499
18.954,-4.734,4.734,0.000,0.000,0.000,0.719,1499,1499
18.964,-4.734,4.734,0.000,0.000,0.000,0.719,1499,1499
18.974,-4.734,4.734,0.000,0.000,0.000,0.720,1499,1499
18.984,-4.734,4.734,0.000,0.000,0.000,0.720,1499,1499
18.994,-4.734,4.734,0.000,0.000,0.000,0.720,1499,1499
19.004,-4.734,4.734,0.000,0.000,0.000,0.720,1499,1499
19.014,-4.734,4.734,0.000,0.000,0.000,0.721,1499,1499
19.024,-4.767,4.767,0.000,0.000,0.000,0.721,1499,1499
19.034,-4.767,4.767,0.000,0.000,0.000,0.722,1499,1499
19.044,-4.767,4.767,0.000,0.000,0.000,0.723,1499,1499
19.054,-4.767,4.767,0.000,0.000,0.000,0.724,1499,1499
19.064,-4.767,4.767,0.000,0.000,0.000,0.724,1499,1499
19.074,-4.767,4.767,0.000,0.000,0.000,0.725,1499,1499
19.084,-4.767,4.767,0.000,0.000,0.000,0.725,1499,1499
19.094,-4.767,4.767,0.000,0.000,0.000,0.725,1499,1499
19.104,-4.767,4.767,0.000,0.000,0.000,0.726,1499,1499
19.114,-4.767,4.767,0.000,0.000,0.000,0.726,1499,1499
19.124,-4.767,4.767,0.000,0.000,0.000,0.726,1499,1499
19.134,-4.767,4.767,0.000,0.000,0.000,0.727,1499,1499
19.144,-4.767,4.767,0.000,0.000,0.000,0.727,1499,1499
19.154,-4.767,4.767,0.000,0.000,0.000,0.727,1499,1499
19.164,-4.767,4.767,0.000,0.000,0.000,0.727,1499,1499
19.174,-4.767,4.767,0.000,0.000,0.000,0.728,1499,1499
19.184,-4.767,4.767,0.000,0.000,0.000,0.728,1499,1499
19.194,-4.767,4.767,0.000,0.000,0.000,0.728,1499,1499
19.204,-4.767,4.767,0.000,0.000,0.000,0.728,1499,1499
19.214,-4.767,4.767,0.000,0.000,0.000,0.729,1499,1499
19.224,-4.767,4.767,0.000,0.000,0.000,0.729,1499,1499
19.234,-4.767,4.767,0.000,0.000,0.000,0.729,1499,1499
19.244,-4.767,4.767,0.000,0.000,0.000,0.729,1499,1499
19.254,-4.767,4.767,0.000,0.000,0.000,0.730,1499,1499
19.264,-4.767,4.767,0.000,0.000,0.000,0.730,1499,1499
19.274,-4.807,4.807,0.000,0.000,0.000,0.730,1499,1499
19.284,-4.807,4.807,0.000,0.000,0.000,0.731,1499,1499
19.294,-4.807,4.807,0.000,0.000,0.000,0.732,1499,1499
19.304,-4.807,4.807,0.000,0.000,0.000,0.733,1499,1499
19.314,-4.807,4.807,0.000,0.000,0.000,0.734,1499,1499
19.324,-4.807,4.807,0.000,0.000,0.000,0.735,1499,1499
19.334,-4.807,4.807,0.000,0.000,0.000,0.735,1499,1499
19.344,-4.807,4.807,0.000,0.000,0.000,0.735,1499,1499
19.354,-4.807,4.807,0.000,0.000,0.000,0.736,1499,1499
19.364,-4.807,4.807,0.000,0.000,0.000,0.736,1499,1499
19.374,-4.807,4.807,0.000,0.000,0.000,0.736,1499,1499
19.384,-4.807,4.807,0.000,0.000,0.000,0.737,1499,1499
19.394,-4.807,4.807,0.000,0.000,0.000,0.737,1499,1499
19.404,-4.807,4.807,0.000,0.000,0.000,0.737,1499,1499
19.414,-4.807,4.807,0.000,0.000,0.000,0.738,1499,1499
19.424,-4.807,4.807,0.000,0.000,0.000,0.738,1499,1499
19.434,-4.807,4.807,0.000,0.000,0.000,0.738,1499,1499
19.444,-4.807,4.807,0.000,0.000,0.000,0.738,1499,1499
19.454,-4.807,4.807,0.000,0.000,0.000,0.739,1499,1499
19.464,-4.807,4.807,0.000,0.000,0.000,0.739,1499,1499
19.474,-4.807,4.807,0.000,0.000,0.000,0.739,1499,1499
19.484,-4.807,4.807,0.000,0.000,0.000,0.739,1499,1499
19.494,-4.807,4.807,0.000,0.000,0.000,0.740,1499,1499
19.504,-4.807,4.807,0.000,0.000,0.000,0.740,1499,1499
19.514,-4.807,4.807,0.000,0.000,0.000,0.740,1499,1499
19.524,-4.851,4.851,0.000,0.000,0.000,0.740,1499,1499
19.534,-4.851,4.851,0.000,0.000,0.000,0.741,1499,1499
19.544,-4.851,4.851,0.000,0.000,0.000,0.743,1499,1499
19.554,-4.851,4.851,0.000,0.000,0.000,0.744,1499,1499
19.564,-4.851,4.851,0.000,0.000,0.000,0.744,1499,1499
19.574,-4.851,4.851,0.000,0.000,0.000,0.745,1499,1499
19.584,-4.851,4.851,0.000,0.000,0.000,0.745,1499,1499
19.594,-4.851,4.851,0.000,0.000,0.000,0.746,1499,1499
19.604,-4.851,4.851,0.000,0.000,0.000,0.746,1499,1499
19.614,-4.851,4.851,0.000,0.000,0.000,0.747,1499,1499
19.624,-4.851,4.851,0.000,0.000,0.000,0.747,1499,1499
19.634,-4.851,4.851,0.000,0.000,0.000,0.747,1499,1499
19.644,-4.851,4.851,0.000,0.000,0.000,0.747,1499,1499
19.654,-4.851,4.851,0.000,0.000,0.000,0.748,1499,1499
19.664,-4.851,4.851,0.000,0.000,0.000,0.748,1499,1499
19.674,-4.851,4.851,0.000,0.000,0.000,0.748,1499,1499
19.684,-4.851,4.851,0.000,0.000,0.000,0.749,1499,1499
19.694,-4.851,4.851,0.000,0.000,0.000,0.749,1499,1499
19.704,-4.851,4.851,0.000,0.000,0.000,0.749,1499,1499
19.714,-4.851,4.851,0.000,0.000,0.000,0.749,1499,1499
19.724,-4.851,4.851,0.000,0.000,0.000,0.750,1499,1499
19.734,-4.851,4.851,0.000,0.000,0.000,0.750,1499,1499
19.744,-4.851,4.851,0.000,0.000,0.000,0.750,1499,1499
19.754,-4.851,4.851,0.000,0.000,0.000,0.750,1499,1499
19.764,-4.851,4.851,0.000,0.000,0.000,0.751,1499,1499
19.774,-4.890,4.890,0.000,0.000,0.000,0.750,1499,1499
19.784,-4.890,4.890,0.000,0.000,0.000,0.752,1499,1499
19.794,-4.890,4.890,0.000,0.000,0.000,0.753,1499,1499
19.804,-4.890,4.890,0.000,0.000,0.000,0.754,1499,1499
19.814,-4.890,4.890,0.000,0.000,0.000,0.755,1499,1499
19.824,-4.890,4.890,0.000,0.000,0.000,0.755,1499,1499
19.834,-4.890,4.890,0.000,0.000,0.000,0.756,1499,1499
19.844,-4.890,4.890,0.000,0.000,0.000,0.756,1499,1499
19.854,-4.890,4.890,0.000,0.000,0.000,0.756,1499,1499
19.864,-4.890,4.890,0.000,0.000,0.000,0.757,1499,1499
19.874,-4.890,4.890,0.000,0.000,0.000,0.757,1499,1499
19.884,-4.890,4.890,0.000,0.000,0.000,0.757,1499,1499
19.894,-4.890,4.890,0.000,0.000,0.000,0.757,1499,1499
19.904,-4.890,4.890,0.000,0.000,0.000,0.758,1499,1499
19.914,-4.890,4.890,0.000,0.000,0.000,0.758,1499,1499
19.924,-4.890,4.890,0.000,0.000,0.000,0.758,1499,1499
19.934,-4.890,4.890,0.000,0.000,0.000,0.759,1499,1499
19.944,-4.890,4.890,0.000,0.000,0.000,0.759,1499,1499
19.954,-4.890,4.890,0.000,0.000,0.000,0.759,1499,1499
19.964,-4.890,4.890,0.000,0.000,0.000,0.759,1499,1499
19.974,-4.890,4.890,0.000,0.000,0.000,0.760,1499,1499
19.984,-4.890,4.890,0.000,0.000,0.000,0.760,1499,1499
19.994,-4.890,4.890,0.000,0.000,0.000,0.760,1499,1499
20.004,-4.890,4.890,0.000,0.000,0.000,0.760,1499,1499
20.014,-4.890,4.890,0.000,0.000,0.000,0.761,1499,1499
20.024,-4.936,4.936,0.000,0.000,0.000,0.760,1499,1499
20.034,-4.936,4.936,0.000,0.000,0.000,0.762,1499,1499
20.044,-4.936,4.936,0.000,0.000,0.000,0.763,1499,1499
20.054,-4.936,4.936,0.000,0.000,0.000,0.764,1499,1499
20.064,-4.936,4.936,0.000,0.000,0.000,0.765,1499,1499
20.074,-4.936,4.936,0.000,0.000,0.000,0.766,1499,1499
20.084,-4.936,4.936,0.000,0.000,0.000,0.766,1499,1499
20.094,-4.936,4.936,0.000,0.000,0.000,0.767,1499,1499
20.104,-4.936,4.936,0.000,0.000,0.000,0.767,1499,1499
20.114,-4.936,4.936,0.000,0.000,0.000,0.767,1499,1499
20.124,-4.936,4.936,0.000,0.000,0.000,0.768,1499,1499
20.134,-4.936,4.936,0.000,0.000,0.000,0.768,1499,1499
20.144,-4.936,4.936,0.000,0.000,0.000,0.768,1499,1499
20.154,-4.936,4.936,0.000,0.000,0.000,0.769,1499,1499
20.164,-4.936,4.936,0.000,0.000,0.000,0.769,1499,1499
20.174,-4.936,4.936,0.000,0.000,0.000,0.769,1499,1499
20.184,-4.936,4.936,0.000,0.000,0.000,0.769,1499,1499
20.194,-4.936,4.936,0.000,0.000,0.000,0.770,1499,1499
20.204,-4.936,4.936,0.000,0.000,0.000,0.770,1499,1499
20.214,-4.936,4.936,0.000,0.000,0.000,0.770,1499,1499
20.224,-4.936,4.936,0.000,0.000,0.000,0.770,1499,1499
20.234,-4.936,4.936,0.000,0.000,0.000,0.771,1499,1499
20.244,-4.936,4.936,0.000,0.000,0.000,0.771,1499,1499
20.254,-4.936,4.936,0.000,0.000,0.000,0.771,1499,1499
20.264,-4.936,4.936,0.000,0.000,0.000,0.771,1499,1499
20.274,-4.984,4.984,0.000,0.000,0.000,0.771,1499,1499
20.284,-4.984,4.984,0.000,0.000,0.000,0.773,1499,1499
20.294,-4.984,4.984,0.000,0.000,0.000,0.774,1499,1499
20.304,-4.984,4.984,0.000,0.000,0.000,0.775,1499,1499
20.314,-4.984,4.984,0.000,0.000,0.000,0.776,1499,1499
20.324,-4.984,4.984,0.000,0.000,0.000,0.777,1499,1499
20.334,-4.984,4.984,0.000,0.000,0.000,0.777,1499,1499
20.344,-4.984,4.984,0.000,0.000,0.000,0.778,1499,1499
20.354,-4.984,4.984,0.000,0.000,0.000,0.778,1499,1499
20.364,-4.984,4.984,0.000,0.000,0.000,0.778,1499,1499
20.374,-4.984,4.984,0.000,0.000,0.000,0.779,1499,1499
20.384,-4.984,4.984,0.000,0.000,0.000,0.779,1499,1499
20.394,-4.984,4.984,0.000,0.000,0.000,0.779,1499,1499
20.404,-4.984,4.984,0.000,0.000,0.000,0.780,1499,1499
20.414,-4.984,4.984,0.000,0.000,0.000,0.780,1499,1499
20.424,-4.984,4.984,0.000,0.000,0.000,0.780,1499,1499
20.434,-4.984,4.984,0.000,0.000,0.000,0.780,1499,1499
20.444,-4.984,4.984,0.000,0.000,0.000,0.781,1499,1499
20.454,-4.984,4.984,0.000,0.000,0.000,0.781,1499,1499
20.464,-4.984,4.984,0.000,0.000,0.000,0.781,1499,1499
20.474,-4.984,4.984,0.000,0.000,0.000,0.781,1499,1499
20.484,-4.984,4.984,0.000,0.000,0.000,0.782,1499,1499
20.494,-4.984,4.984,0.000,0.000,0.000,0.782,1499,1499
20.504,-4.984,4.984,0.000,0.000,0.000,0.782,1499,1499
20.514,-4.984,4.984,0.000,0.000,0.000,0.782,1499,1499
20.524,-5.031,5.031,0.000,0.000,0.000,0.782,1499,1499
20.534,-5.031,5.031,0.000,0.000,0.000,0.784,1499,1499
20.544,-5.031,5.031,0.000,0.000,0.000,0.785,1499,1499
20.554,-5.031,5.031,0.000,0.000,0.000,0.786,1499,1499
20.564,-5.031,5.031,0.000,0.000,0.000,0.787,1499,1499
20.574,-5.031,5.031,0.000,0.000,0.000,0.788,1499,1499
20.584,-5.031,5.031,0.000,0.000,0.000,0.788,1499,1499
20.594,-5.031,5.031,0.000,0.000,0.000,0.789,1499,1499
20.604,-5.031,5.031,0.000,0.000,0.000,0.789,1499,1499
20.614,-5.031,5.031,0.000,0.000,0.000,0.789,1499,1499
20.624,-5.031,5.031,0.000,0.000,0.000,0.790,1499,1499
20.634,-5.031,5.031,0.000,0.000,0.000,0.790,1499,1499
20.644,-5.031,5.031,0.000,0.000,0.000,0.790,1499,1499
20.654,-5.031,5.031,0.000,0.000,0.000,0.791,1499,1499
20.664,-5.031,5.031,0.000,0.000,0.000,0.791,1499,1499
20.674,-5.031,5.031,0.000,0.000,0.000,0.791,1499,1499
20.684,-5.031,5.031,0.000,0.000,0.000,0.791,1499,1499
20.694,-5.031,5.031,0.000,0.000,0.000,0.792,1499,1499
20.704,-5.031,5.031,0.000,0.000,0.000,0.792,1499,1499
20.714,-5.031,5.031,0.000,0.000,0.000,0.792,1499,1499
20.724,-5.031,5.031,0.000,0.000,0.000,0.792,1499,1499
20.734,-5.031,5.031,0.000,0.000,0.000,0.793,1499,1499
20.744,-5.031,5.031,0.000,0.000,0.000,0.793,1499,1499
20.754,-5.031,5.031,0.000,0.000,0.000,0.793,1499,1499
20.764,-5.031,5.031,0.000,0.000,0.000,0.793,1499,1499
20.774,-5.075,5.075,0.000,0.000,0.000,0.793,1499,1499
20.784,-5.075,5.075,0.000,0.000,0.000,0.795,1499,1499
20.794,-5.075,5.075,0.000,0.000,0.000,0.796,1499,1499
20.804,-5.075,5.075,0.000,0.000,0.000,0.797,1499,1499
20.814,-5.075,5.075,0.000,0.000,0.000,0.798,1499,1499
20.824,-5.075,5.075,0.000,0.000,0.000,0.798,1499,1499
20.834,-5.075,5.075,0.000,0.000,0.000,0.799,1499,1499
20.844,-5.075,5.075,0.000,0.000,0.000,0.799,1499,1499
20.854,-5.075,5.075,0.000,0.000,0.000,0.800,1499,1499
20.864,-5.075,5.075,0.000,0.000,0.000,0.800,1499,1499
20.874,-5.075,5.075,0.000,0.000,0.000,0.800,1499,1499
20.884,-5.075,5.075,0.000,0.000,0.000,0.801,1499,1499
20.894,-5.075,5.075,0.000,0.000,0.000,0.801,1499,1499
20.904,-5.075,5.075,0.000,0.000,0.000,0.801,1499,1499
20.914,-5.075,5.075,0.000,0.000,0.000,0.802,1499,1499
20.924,-5.075,5.075,0.000,0.000,0.000,0.802,1499,1499
20.934,-5.075,5.075,0.000,0.000,0.000,0.802,1499,1499
20.944,-5.075,5.075,0.000,0.000,0.000,0.802,1499,1499
20.954,-5.075,5.075,0.000,0.000,0.000,0.803,1499,1499
20.964,-5.075,5.075,0.000,0.000,0.000,0.803,1499,1499
20.974,-5.075,5.075,0.000,0.000,0.000,0.803,1499,1499
20.984,-5.075,5.075,0.000,0.000,0.000,0.804,1499,1499
20.994,-5.075,5.075,0.000,0.000,0.000,0.804,1499,1499
21.004,-5.075,5.075,0.000,0.000,0.000,0.804,1499,1499
21.014,-5.075,5.075,0.000,0.000,0.000,0.804,1499,1499
21.024,-5.117,5.117,0.000,0.000,0.000,0.804,1499,1499
21.034,-5.117,5.117,0.000,0.000,0.000,0.806,1499,1499
21.044,-5.117,5.117,0.000,0.000,0.000,0.807,1499,1499
21.054,-5.117,5.117,0.000,0.000,0.000,0.808,1499,1499
21.064,-5.117,5.117,0.000,0.000,0.000,0.809,1499,1499
21.074,-5.117,5.117,0.000,0.000,0.000,0.809,1499,1499
21.084,-5.117,5.117,0.000,0.000,0.000,0.810,1499,1499
21.094,-5.117,5.117,0.000,0.000,0.000,0.810,1499,1499
21.104,-5.117,5.117,0.000,0.000,0.000,0.810,1499,1499
21.114,-5.117,5.117,0.000,0.000,0.000,0.811,1499,1499
21.124,-5.117,5.117,0.000,0.000,0.000,0.811,1499,1499
21.134,-5.117,5.117,0.000,0.000,0.000,0.811,1499,1499
21.144,-5.117,5.117,0.000,0.000,0.000,0.812,1499,1499
21.154,-5.117,5.117,0.000,0.000,0.000,0.812,1499,1499
21.164,-5.117,5.117,0.000,0.000,0.000,0.812,1499,1499
21.174,-5.117,5.117,0.000,0.000,0.000,0.812,1499,1499
21.184,-5.117,5.117,0.000,0.000,0.000,0.813,1499,1499
21.194,-5.117,5.117,0.000,0.000,0.000,0.813,1499,1499
21.204,-5.117,5.117,0.000,0.000,0.000,0.813,1499,1499
21.214,-5.117,5.117,0.000,0.000,0.000,0.814,1499,1499
21.224,-5.117,5.117,0.000,0.000,0.000,0.814,1499,1499
21.234,-5.117,5.117,0.000,0.000,0.000,0.814,1499,1499
21.244,-5.117,5.117,0.000,0.000,0.000,0.814,1499,1499
21.254,-5.117,5.117,0.000,0.000,0.000,0.815,1499,1499
21.264,-5.117,5.117,0.000,0.000,0.000,0.815,1499,1499
21.274,-5.159,5.159,0.000,0.000,0.000,0.815,1499,1499
21.284,-5.159,5.159,0.000,0.000,0.000,0.816,1499,1499
21.294,-5.159,5.159,0.000,0.000,0.000,0.818,1499,1499
21.304,-5.159,5.159,0.000,0.000,0.000,0.818,1499,1499
21.314,-5.159,5.159,0.000,0.000,0.000,0.819,1499,1499
21.324,-5.159,5.159,0.000,0.000,0.000,0.820,1499,1499
21.334,-5.159,5.159,0.000,0.000,0.000,0.820,1499,1499
21.344,-5.159,5.159,0.000,0.000,0.000,0.821,1499,1499
21.354,-5.159,5.159,0.000,0.000,0.000,0.821,1499,1499
21.364,-5.159,5.159,0.000,0.000,0.000,0.821,1499,1499
21.374,-5.159,5.159,0.000,0.000,0.000,0.822,1499,1499
21.384,-5.159,5.159,0.000,0.000,0.000,0.822,1499,1499
21.394,-5.159,5.159,0.000,0.000,0.000,0.822,1499,1499
21.404,-5.159,5.159,0.000,0.000,0.000,0.823,1499,1499
21.414,-5.159,5.159,0.000,0.000,0.000,0.823,1499,1499
21.424,-5.159,5.159,0.000,0.000,0.000,0.823,1499,1499
21.434,-5.159,5.159,0.000,0.000,0.000,0.823,1499,1499
21.444,-5.159,5.159,0.000,0.000,0.000,0.824,1499,1499
21.454,-5.159,5.159,0.000,0.000,0.000,0.824,1499,1499
21.464,-5.159,5.159,0.000,0.000,0.000,0.824,1499,1499
21.474,-5.159,5.159,0.000,0.000,0.000,0.825,1499,1499
21.484,-5.159,5.159,0.000,0.000,0.000,0.825,1499,1499
21.494,-5.159,5.159,0.000,0.000,0.000,0.825,1499,1499
21.504,-5.159,5.159,0.000,0.000,0.000,0.825,1499,1499
21.514,-5.159,5.159,0.000,0.000,0.000,0.826,1499,1499
21.524,-5.204,5.204,0.000,0.000,0.000,0.825,1499,1499
21.534,-5.204,5.204,0.000,0.000,0.000,0.827,1499,1499
21.544,-5.204,5.204,0.000,0.000,0.000,0.828,1499,1499
21.554,-5.204,5.204,0.000,0.000,0.000,0.829,1499,1499
21.564,-5.204,5.204,0.000,0.000,0.000,0.830,1499,1499
21.574,-5.204,5.204,0.000,0.000,0.000,0.831,1499,1499
21.584,-5.204,5.204,0.000,0.000,0.000,0.831,1499,1499
21.594,-5.204,5.204,0.000,0.000,0.000,0.832,1499,1499
21.604,-5.204,5.204,0.000,0.000,0.000,0.832,1499,1499
21.614,-5.204,5.204,0.000,0.000,0.000,0.832,1499,1499
21.624,-5.204,5.204,0.000,0.000,0.000,0.833,1499,1499
21.634,-5.204,5.204,0.000,0.000,0.000,0.833,1499,1499
21.644,-5.204,5.204,0.000,0.000,0.000,0.833,1499,1499
21.654,-5.204,5.204,0.000,0.000,0.000,0.834,1499,1499
21.664,-5.204,5.204,0.000,0.000,0.000,0.834,1499,1499
21.674,-5.204,5.204,0.000,0.000,0.000,0.834,1499,1499
21.684,-5.204,5.204,0.000,0.000,0.000,0.834,1499,1499
21.694,-5.204,5.204,0.000,0.000,0.000,0.835,1499,1499
21.704,-5.204,5.204,0.000,0.000,0.000,0.835,1499,1499
21.714,-5.204,5.204,0.000,0.000,0.000,0.835,1499,1499
21.724,-5.204,5.204,0.000,0.000,0.000,0.836,1499,1499
21.734,-5.204,5.204,0.000,0.000,0.000,0.836,1499,1499
21.744,-5.204,5.204,0.000,0.000,0.000,0.836,1499,1499
21.754,-5.204,5.204,0.000,0.000,0.000,0.836,1499,1499
21.764,-5.204,5.204,0.000,0.000,0.000,0.837,1499,1499
21.774,-5.246,5.246,0.000,0.000,0.000,0.836,1499,1499
21.784,-5.246,5.246,0.000,0.000,0.000,0.838,1499,1499
21.794,-5.246,5.246,0.000,0.000,0.000,0.839,1499,1499
21.804,-5.246,5.246,0.000,0.000,0.000,0.840,1499,1499
21.814,-5.246,5.246,0.000,0.000,0.000,0.841,1499,1499
21.824,-5.246,5.246,0.000,0.000,0.000,0.842,1499,1499
21.834,-5.246,5.246,0.000,0.000,0.000,0.842,1499,1499
21.844,-5.246,5.246,0.000,0.000,0.000,0.842,1499,1499
21.854,-5.246,5.246,0.000,0.000,0.000,0.843,1499,1499
21.864,-5.246,5.246,0.000,0.000,0.000,0.843,1499,1499
21.874,-5.246,5.246,0.000,0.000,0.000,0.844,1499,1499
21.884,-5.246,5.246,0.000,0.000,0.000,0.844,1499,1499
21.894,-5.246,5.246,0.000,0.000,0.000,0.844,1499,1499
21.904,-5.246,5.246,0.000,0.000,0.000,0.844,1499,1499
21.914,-5.246,5.246,0.000,0.000,0.000,0.845,1499,1499
21.924,-5.246,5.246,0.000,0.000,0.000,0.845,1499,1499
21.934,-5.246,5.246,0.000,0.000,0.000,0.845,1499,1499
21.944,-5.246,5.246,0.000,0.000,0.000,0.846,1499,1499
21.954,-5.246,5.246,0.000,0.000,0.000,0.846,1499,1499
21.964,-5.246,5.246,0.000,0.000,0.000,0.846,1499,1499
21.974,-5.246,5.246,0.000,0.000,0.000,0.846,1499,1499
21.984,-5.246,5.246,0.000,0.000,0.000,0.847,1499,1499
21.994,-5.246,5.246,0.000,0.000,0.000,0.847,1499,1499
22.004,-5.246,5.246,0.000,0.000,0.000,0.847,1499,1499
22.014,-5.246,5.246,0.000,0.000,0.000,0.847,1499,1499
22.024,-5.296,5.296,0.000,0.000,0.000,0.847,1499,1499
22.034,-5.296,5.296,0.000,0.000,0.000,0.849,1499,1499
22.044,-5.296,5.296,0.000,0.000,0.000,0.850,1499,1499
22.054,-5.296,5.296,0.000,0.000,0.000,0.851,1499,1499
22.064,-5.296,5.296,0.000,0.000,0.000,0.852,1499,1499
22.074,-5.296,5.296,0.000,0.000,0.000,0.853,1499,1499
22.084,-5.296,5.296,0.000,0.000,0.000,0.854,1499,1499
22.094,-5.296,5.296,0.000,0.000,0.000,0.854,1499,1499
22.104,-5.296,5.296,0.000,0.000,0.000,0.854,1499,1499
22.114,-5.296,5.296,0.000,0.000,0.000,0.855,1499,1499
22.124,-5.296,5.296,0.000,0.000,0.000,0.855,1499,1499
22.134,-5.296,5.296,0.000,0.000,0.000,0.855,1499,1499
22.144,-5.296,5.296,0.000,0.000,0.000,0.856,1499,1499
22.154,-5.296,5.296,0.000,0.000,0.000,0.856,1499,1499
22.164,-5.296,5.296,0.000,0.000,0.000,0.856,1499,1499
22.174,-5.296,5.296,0.000,0.000,0.000,0.857,1499,1499
22.184,-5.296,5.296,0.000,0.000,0.000,0.857,1499,1499
22.194,-5.296,5.296,0.000,0.000,0.000,0.857,1499,1499
22.204,-5.296,5.296,0.000,0.000,0.000,0.857,1499,1499
22.214,-5.296,5.296,0.000,0.000,0.000,0.858,1499,1499
22.224,-5.296,5.296,0.000,0.000,0.000,0.858,1499,1499
22.234,-5.296,5.296,0.000,0.000,0.000,0.858,1499,1499
22.244,-5.296,5.296,0.000,0.000,0.000,0.859,1499,1499
22.254,-5.296,5.296,0.000,0.000,0.000,0.859,1499,1499
22.264,-5.296,5.296,0.000,0.000,0.000,0.859,1499,1499
22.274,-5.346,5.346,0.000,0.000,0.000,0.859,1499,1499
22.284,-5.346,5.346,0.000,0.000,0.000,0.861,1499,1499
22.294,-5.346,5.346,0.000,0.000,0.000,0.862,1499,1499
22.304,-5.346,5.346,0.000,0.000,0.000,0.863,1499,1499
22.314,-5.346,5.346,0.000,0.000,0.000,0.864,1499,1499
22.324,-5.346,5.346,0.000,0.000,0.000,0.865,1499,1499
22.334,-5.346,5.346,0.000,0.000,0.000,0.865,1499,1499
22.344,-5.346,5.346,0.000,0.000,0.000,0.866,1499,1499
22.354,-5.346,5.346,0.000,0.000,0.000,0.866,1499,1499
