时间戳,pitch角度,误差,目标角速率,实际角速率,积分项,输出值,电机3PWM,电机4PWM
1.023,0.000,0.000,0.000,0.000,0.000,0.000,1500,1500
1.023,-7.912,7.912,0.000,0.000,0.000,-0.000,1500,1500
1.033,-7.912,7.912,0.000,0.000,0.000,-0.008,1500,1500
1.043,-7.912,7.912,0.000,0.000,0.000,-0.016,1500,1500
1.053,-7.912,7.912,0.000,0.000,0.000,-0.024,1500,1500
1.063,-7.912,7.912,0.000,0.000,0.000,-0.032,1500,1500
1.073,-7.912,7.912,0.000,0.000,0.000,-0.040,1500,1500
1.083,-7.912,7.912,0.000,0.000,0.000,-0.047,1500,1500
1.093,-7.912,7.912,0.000,0.000,0.000,-0.055,1500,1500
1.103,-7.823,7.823,0.000,0.000,0.000,-0.063,1500,1500
1.113,-7.823,7.823,0.000,0.000,0.000,-0.071,1500,1500
1.123,-7.823,7.823,0.000,0.000,0.000,-0.072,1500,1500
1.133,-7.823,7.823,0.000,0.000,0.000,-0.064,1500,1500
1.143,-7.823,7.823,0.000,0.000,0.000,-0.056,1500,1500
1.153,-7.823,7.823,0.000,0.000,0.000,-0.049,1500,1500
1.163,-7.823,7.823,0.000,0.000,0.000,-0.041,1500,1500
1.173,-7.823,7.823,0.000,0.000,0.000,-0.033,1500,1500
1.183,-7.823,7.823,0.000,0.000,0.000,-0.025,1500,1500
1.193,-7.823,7.823,0.000,0.000,0.000,-0.017,1500,1500
1.203,-7.823,7.823,0.000,0.000,0.000,-0.009,1500,1500
1.213,-7.823,7.823,0.000,0.000,0.000,-0.001,1500,1500
1.223,-7.823,7.823,0.000,0.000,0.000,0.006,1499,1499
1.233,-7.823,7.823,0.000,0.000,0.000,0.014,1499,1499
1.243,-7.823,7.823,0.000,0.000,0.000,0.022,1499,1499
1.253,-7.823,7.823,0.000,0.000,0.000,0.030,1499,1499
1.263,-7.823,7.823,0.000,0.000,0.000,0.038,1499,1499
1.273,-7.823,7.823,0.000,0.000,0.000,0.046,1499,1499
1.283,-7.823,7.823,0.000,0.000,0.000,0.054,1499,1499
1.293,-7.823,7.823,0.000,0.000,0.000,0.061,1499,1499
1.303,-7.823,7.823,0.000,0.000,0.000,0.069,1499,1499
1.313,-7.823,7.823,0.000,0.000,0.000,0.077,1499,1499
1.323,-7.823,7.823,0.000,0.000,0.000,0.085,1499,1499
1.333,-7.823,7.823,0.000,0.000,0.000,0.093,1499,1499
1.343,-7.823,7.823,0.000,0.000,0.000,0.101,1499,1499
1.353,-7.868,7.868,0.000,0.000,0.000,0.109,1499,1499
1.363,-7.868,7.868,0.000,0.000,0.000,0.116,1499,1499
1.373,-7.868,7.868,0.000,0.000,0.000,0.124,1499,1499
1.383,-7.868,7.868,0.000,0.000,0.000,0.132,1499,1499
1.393,-7.868,7.868,0.000,0.000,0.000,0.140,1499,1499
1.403,-7.868,7.868,0.000,0.000,0.000,0.148,1499,1499
1.413,-7.868,7.868,0.000,0.000,0.000,0.156,1499,1499
1.423,-7.868,7.868,0.000,0.000,0.000,0.164,1499,1499
1.433,-7.868,7.868,0.000,0.000,0.000,0.171,1499,1499
1.443,-7.868,7.868,0.000,0.000,0.000,0.179,1499,1499
1.453,-7.868,7.868,0.000,0.000,0.000,0.187,1499,1499
1.463,-7.868,7.868,0.000,0.000,0.000,0.195,1499,1499
1.473,-7.868,7.868,0.000,0.000,0.000,0.203,1499,1499
1.483,-7.868,7.868,0.000,0.000,0.000,0.211,1499,1499
1.493,-7.868,7.868,0.000,0.000,0.000,0.219,1499,1499
1.503,-7.868,7.868,0.000,0.000,0.000,0.226,1499,1499
1.513,-7.868,7.868,0.000,0.000,0.000,0.234,1499,1499
1.523,-7.868,7.868,0.000,0.000,0.000,0.242,1499,1499
1.533,-7.868,7.868,0.000,0.000,0.000,0.250,1499,1499
1.543,-7.868,7.868,0.000,0.000,0.000,0.258,1499,1499
1.553,-7.868,7.868,0.000,0.000,0.000,0.266,1499,1499
1.563,-7.868,7.868,0.000,0.000,0.000,0.273,1499,1499
1.573,-7.868,7.868,0.000,0.000,0.000,0.281,1499,1499
1.583,-7.868,7.868,0.000,0.000,0.000,0.289,1499,1499
1.593,-7.868,7.868,0.000,0.000,0.000,0.297,1499,1499
1.603,-7.803,7.803,0.000,0.000,0.000,0.305,1499,1499
1.613,-7.803,7.803,0.000,0.000,0.000,0.313,1499,1499
1.623,-7.803,7.803,0.000,0.000,0.000,0.321,1499,1499
1.633,-7.803,7.803,0.000,0.000,0.000,0.328,1499,1499
1.643,-7.803,7.803,0.000,0.000,0.000,0.336,1499,1499
1.653,-7.803,7.803,0.000,0.000,0.000,0.344,1499,1499
1.663,-7.803,7.803,0.000,0.000,0.000,0.352,1499,1499
1.673,-7.803,7.803,0.000,0.000,0.000,0.360,1499,1499
1.683,-7.803,7.803,0.000,0.000,0.000,0.368,1499,1499
1.693,-7.803,7.803,0.000,0.000,0.000,0.376,1499,1499
1.703,-7.803,7.803,0.000,0.000,0.000,0.383,1499,1499
1.713,-7.803,7.803,0.000,0.000,0.000,0.391,1499,1499
1.723,-7.803,7.803,0.000,0.000,0.000,0.399,1499,1499
1.733,-7.803,7.803,0.000,0.000,0.000,0.407,1499,1499
1.743,-7.803,7.803,0.000,0.000,0.000,0.415,1499,1499
1.753,-7.803,7.803,0.000,0.000,0.000,0.423,1499,1499
1.763,-7.803,7.803,0.000,0.000,0.000,0.431,1499,1499
1.773,-7.803,7.803,0.000,0.000,0.000,0.438,1499,1499
1.783,-7.803,7.803,0.000,0.000,0.000,0.446,1499,1499
1.793,-7.803,7.803,0.000,0.000,0.000,0.454,1499,1499
1.803,-7.803,7.803,0.000,0.000,0.000,0.462,1499,1499
1.813,-7.803,7.803,0.000,0.000,0.000,0.470,1499,1499
1.823,-7.803,7.803,0.000,0.000,0.000,0.478,1499,1499
1.833,-7.803,7.803,0.000,0.000,0.000,0.486,1499,1499
1.843,-7.803,7.803,0.000,0.000,0.000,0.493,1499,1499
1.853,-7.728,7.728,0.000,0.000,0.000,0.501,1499,1499
1.863,-7.728,7.728,0.000,0.000,0.000,0.509,1499,1499
1.873,-7.728,7.728,0.000,0.000,0.000,0.517,1499,1499
1.883,-7.728,7.728,0.000,0.000,0.000,0.525,1499,1499
1.893,-7.728,7.728,0.000,0.000,0.000,0.533,1499,1499
1.903,-7.728,7.728,0.000,0.000,0.000,0.541,1499,1499
1.913,-7.728,7.728,0.000,0.000,0.000,0.548,1499,1499
1.923,-7.728,7.728,0.000,0.000,0.000,0.556,1499,1499
1.933,-7.728,7.728,0.000,0.000,0.000,0.564,1499,1499
1.943,-7.728,7.728,0.000,0.000,0.000,0.572,1499,1499
1.953,-7.728,7.728,0.000,0.000,0.000,0.580,1499,1499
1.963,-7.728,7.728,0.000,0.000,0.000,0.588,1499,1499
1.973,-7.728,7.728,0.000,0.000,0.000,0.596,1499,1499
1.983,-7.728,7.728,0.000,0.000,0.000,0.603,1499,1499
1.993,-7.728,7.728,0.000,0.000,0.000,0.611,1499,1499
2.003,-7.728,7.728,0.000,0.000,0.000,0.619,1499,1499
2.013,-7.728,7.728,0.000,0.000,0.000,0.627,1499,1499
2.023,-7.728,7.728,0.000,0.000,0.000,0.635,1499,1499
2.033,-7.728,7.728,0.000,0.000,0.000,0.643,1499,1499
2.043,-7.728,7.728,0.000,0.000,0.000,0.651,1499,1499
2.053,-7.728,7.728,0.000,0.000,0.000,0.658,1499,1499
2.063,-7.728,7.728,0.000,0.000,0.000,0.666,1499,1499
2.073,-7.728,7.728,0.000,0.000,0.000,0.674,1499,1499
2.083,-7.728,7.728,0.000,0.000,0.000,0.682,1499,1499
2.093,-7.728,7.728,0.000,0.000,0.000,0.690,1499,1499
2.103,-7.546,7.546,0.000,0.000,0.000,0.698,1499,1499
2.113,-7.546,7.546,0.000,0.000,0.000,0.705,1499,1499
2.123,-7.546,7.546,0.000,0.000,0.000,0.713,1499,1499
2.133,-7.546,7.546,0.000,0.000,0.000,0.721,1499,1499
2.143,-7.546,7.546,0.000,0.000,0.000,0.729,1499,1499
2.153,-7.546,7.546,0.000,0.000,0.000,0.737,1499,1499
2.163,-7.546,7.546,0.000,0.000,0.000,0.745,1499,1499
2.173,-7.546,7.546,0.000,0.000,0.000,0.753,1499,1499
2.183,-7.546,7.546,0.000,0.000,0.000,0.760,1499,1499
2.193,-7.546,7.546,0.000,0.000,0.000,0.760,1499,1499
2.203,-7.546,7.546,0.000,0.000,0.000,0.760,1499,1499
2.213,-7.546,7.546,0.000,0.000,0.000,0.760,1499,1499
2.223,-7.546,7.546,0.000,0.000,0.000,0.760,1499,1499
2.233,-7.546,7.546,0.000,0.000,0.000,0.761,1499,1499
2.243,-7.546,7.546,0.000,0.000,0.000,0.761,1499,1499
2.253,-7.546,7.546,0.000,0.000,0.000,0.761,1499,1499
2.263,-7.546,7.546,0.000,0.000,0.000,0.762,1499,1499
2.273,-7.546,7.546,0.000,0.000,0.000,0.762,1499,1499
2.283,-7.546,7.546,0.000,0.000,0.000,0.763,1499,1499
2.293,-7.546,7.546,0.000,0.000,0.000,0.763,1499,1499
2.303,-7.546,7.546,0.000,0.000,0.000,0.763,1499,1499
2.313,-7.546,7.546,0.000,0.000,0.000,0.764,1499,1499
2.323,-7.546,7.546,0.000,0.000,0.000,0.764,1499,1499
2.333,-7.546,7.546,0.000,0.000,0.000,0.764,1499,1499
2.343,-7.546,7.546,0.000,0.000,0.000,0.765,1499,1499
2.353,-7.239,7.239,0.000,0.000,0.000,0.768,1499,1499
2.363,-7.239,7.239,0.000,0.000,0.000,0.761,1499,1499
2.373,-7.239,7.239,0.000,0.000,0.000,0.753,1499,1499
2.383,-7.239,7.239,0.000,0.000,0.000,0.748,1499,1499
2.393,-7.239,7.239,0.000,0.000,0.000,0.746,1499,1499
2.403,-7.239,7.239,0.000,0.000,0.000,0.744,1499,1499
2.413,-7.239,7.239,0.000,0.000,0.000,0.742,1499,1499
2.423,-7.239,7.239,0.000,0.000,0.000,0.742,1499,1499
2.433,-7.239,7.239,0.000,0.000,0.000,0.741,1499,1499
2.443,-7.239,7.239,0.000,0.000,0.000,0.741,1499,1499
2.453,-7.239,7.239,0.000,0.000,0.000,0.741,1499,1499
2.463,-7.239,7.239,0.000,0.000,0.000,0.741,1499,1499
2.473,-7.239,7.239,0.000,0.000,0.000,0.741,1499,1499
2.483,-7.239,7.239,0.000,0.000,0.000,0.742,1499,1499
2.493,-7.239,7.239,0.000,0.000,0.000,0.742,1499,1499
2.503,-7.239,7.239,0.000,0.000,0.000,0.742,1499,1499
2.513,-7.239,7.239,0.000,0.000,0.000,0.742,1499,1499
2.523,-7.239,7.239,0.000,0.000,0.000,0.743,1499,1499
2.533,-7.239,7.239,0.000,0.000,0.000,0.743,1499,1499
2.543,-7.239,7.239,0.000,0.000,0.000,0.744,1499,1499
2.553,-7.239,7.239,0.000,0.000,0.000,0.744,1499,1499
2.563,-7.239,7.239,0.000,0.000,0.000,0.744,1499,1499
2.573,-7.239,7.239,0.000,0.000,0.000,0.745,1499,1499
2.583,-7.239,7.239,0.000,0.000,0.000,0.745,1499,1499
2.593,-7.239,7.239,0.000,0.000,0.000,0.745,1499,1499
2.603,-7.199,7.199,0.000,0.000,0.000,0.746,1499,1499
2.613,-7.199,7.199,0.000,0.000,0.000,0.745,1499,1499
2.623,-7.199,7.199,0.000,0.000,0.000,0.745,1499,1499
2.633,-7.199,7.199,0.000,0.000,0.000,0.745,1499,1499
2.643,-7.199,7.199,0.000,0.000,0.000,0.745,1499,1499
2.653,-7.199,7.199,0.000,0.000,0.000,0.745,1499,1499
2.663,-7.199,7.199,0.000,0.000,0.000,0.745,1499,1499
2.673,-7.199,7.199,0.000,0.000,0.000,0.745,1499,1499
2.683,-7.199,7.199,0.000,0.000,0.000,0.745,1499,1499
2.693,-7.199,7.199,0.000,0.000,0.000,0.746,1499,1499
2.703,-7.199,7.199,0.000,0.000,0.000,0.746,1499,1499
2.713,-7.199,7.199,0.000,0.000,0.000,0.746,1499,1499
2.723,-7.199,7.199,0.000,0.000,0.000,0.747,1499,1499
2.733,-7.199,7.199,0.000,0.000,0.000,0.747,1499,1499
2.743,-7.199,7.199,0.000,0.000,0.000,0.747,1499,1499
2.753,-7.199,7.199,0.000,0.000,0.000,0.748,1499,1499
2.763,-7.199,7.199,0.000,0.000,0.000,0.748,1499,1499
2.773,-7.199,7.199,0.000,0.000,0.000,0.748,1499,1499
2.783,-7.199,7.199,0.000,0.000,0.000,0.749,1499,1499
2.793,-7.199,7.199,0.000,0.000,0.000,0.749,1499,1499
2.803,-7.199,7.199,0.000,0.000,0.000,0.750,1499,1499
2.813,-7.199,7.199,0.000,0.000,0.000,0.750,1499,1499
2.823,-7.199,7.199,0.000,0.000,0.000,0.750,1499,1499
2.833,-7.199,7.199,0.000,0.000,0.000,0.751,1499,1499
2.843,-7.199,7.199,0.000,0.000,0.000,0.751,1499,1499
2.853,-7.278,7.278,0.000,0.000,0.000,0.751,1499,1499
2.863,-7.278,7.278,0.000,0.000,0.000,0.753,1499,1499
2.873,-7.278,7.278,0.000,0.000,0.000,0.756,1499,1499
2.883,-7.278,7.278,0.000,0.000,0.000,0.757,1499,1499
2.893,-7.278,7.278,0.000,0.000,0.000,0.758,1499,1499
2.903,-7.278,7.278,0.000,0.000,0.000,0.759,1499,1499
2.913,-7.278,7.278,0.000,0.000,0.000,0.760,1499,1499
2.923,-7.278,7.278,0.000,0.000,0.000,0.761,1499,1499
2.933,-7.278,7.278,0.000,0.000,0.000,0.761,1499,1499
2.943,-7.278,7.278,0.000,0.000,0.000,0.762,1499,1499
2.953,-7.278,7.278,0.000,0.000,0.000,0.762,1499,1499
2.963,-7.278,7.278,0.000,0.000,0.000,0.763,1499,1499
2.973,-7.278,7.278,0.000,0.000,0.000,0.763,1499,1499
2.983,-7.278,7.278,0.000,0.000,0.000,0.764,1499,1499
2.993,-7.278,7.278,0.000,0.000,0.000,0.764,1499,1499
3.003,-7.278,7.278,0.000,0.000,0.000,0.765,1499,1499
3.013,-7.278,7.278,0.000,0.000,0.000,0.765,1499,1499
3.023,-7.278,7.278,0.000,0.000,0.000,0.765,1499,1499
3.033,-7.278,7.278,0.000,0.000,0.000,0.766,1499,1499
3.043,-7.278,7.278,0.000,0.000,0.000,0.766,1499,1499
3.053,-7.278,7.278,0.000,0.000,0.000,0.766,1499,1499
3.063,-7.278,7.278,0.000,0.000,0.000,0.767,1499,1499
3.073,-7.278,7.278,0.000,0.000,0.000,0.767,1499,1499
3.083,-7.278,7.278,0.000,0.000,0.000,0.768,1499,1499
3.093,-7.278,7.278,0.000,0.000,0.000,0.768,1499,1499
3.103,-7.363,7.363,0.000,0.000,0.000,0.767,1499,1499
3.113,-7.363,7.363,0.000,0.000,0.000,0.771,1499,1499
3.123,-7.363,7.363,0.000,0.000,0.000,0.773,1499,1499
3.133,-7.363,7.363,0.000,0.000,0.000,0.774,1499,1499
3.143,-7.363,7.363,0.000,0.000,0.000,0.776,1499,1499
3.153,-7.363,7.363,0.000,0.000,0.000,0.777,1499,1499
3.163,-7.363,7.363,0.000,0.000,0.000,0.778,1499,1499
3.173,-7.363,7.363,0.000,0.000,0.000,0.778,1499,1499
3.183,-7.363,7.363,0.000,0.000,0.000,0.779,1499,1499
3.193,-7.363,7.363,0.000,0.000,0.000,0.780,1499,1499
3.203,-7.363,7.363,0.000,0.000,0.000,0.780,1499,1499
3.213,-7.363,7.363,0.000,0.000,0.000,0.780,1499,1499
3.223,-7.363,7.363,0.000,0.000,0.000,0.781,1499,1499
3.233,-7.363,7.363,0.000,0.000,0.000,0.781,1499,1499
3.243,-7.363,7.363,0.000,0.000,0.000,0.782,1499,1499
3.253,-7.363,7.363,0.000,0.000,0.000,0.782,1499,1499
3.263,-7.363,7.363,0.000,0.000,0.000,0.783,1499,1499
3.273,-7.363,7.363,0.000,0.000,0.000,0.783,1499,1499
3.283,-7.363,7.363,0.000,0.000,0.000,0.783,1499,1499
3.293,-7.363,7.363,0.000,0.000,0.000,0.784,1499,1499
3.303,-7.363,7.363,0.000,0.000,0.000,0.784,1499,1499
3.313,-7.363,7.363,0.000,0.000,0.000,0.784,1499,1499
3.323,-7.363,7.363,0.000,0.000,0.000,0.785,1499,1499
3.333,-7.363,7.363,0.000,0.000,0.000,0.785,1499,1499
3.343,-7.363,7.363,0.000,0.000,0.000,0.786,1499,1499
3.353,-7.388,7.388,0.000,0.000,0.000,0.786,1499,1499
3.363,-7.388,7.388,0.000,0.000,0.000,0.787,1499,1499
3.373,-7.388,7.388,0.000,0.000,0.000,0.788,1499,1499
3.383,-7.388,7.388,0.000,0.000,0.000,0.789,1499,1499
3.393,-7.388,7.388,0.000,0.000,0.000,0.789,1499,1499
3.403,-7.388,7.388,0.000,0.000,0.000,0.790,1499,1499
3.413,-7.388,7.388,0.000,0.000,0.000,0.790,1499,1499
3.423,-7.388,7.388,0.000,0.000,0.000,0.791,1499,1499
3.433,-7.388,7.388,0.000,0.000,0.000,0.791,1499,1499
3.443,-7.388,7.388,0.000,0.000,0.000,0.792,1499,1499
3.453,-7.388,7.388,0.000,0.000,0.000,0.792,1499,1499
3.463,-7.388,7.388,0.000,0.000,0.000,0.793,1499,1499
3.473,-7.388,7.388,0.000,0.000,0.000,0.793,1499,1499
3.483,-7.388,7.388,0.000,0.000,0.000,0.793,1499,1499
3.493,-7.388,7.388,0.000,0.000,0.000,0.794,1499,1499
3.503,-7.388,7.388,0.000,0.000,0.000,0.794,1499,1499
3.513,-7.388,7.388,0.000,0.000,0.000,0.795,1499,1499
3.523,-7.388,7.388,0.000,0.000,0.000,0.795,1499,1499
3.533,-7.388,7.388,0.000,0.000,0.000,0.795,1499,1499
3.543,-7.388,7.388,0.000,0.000,0.000,0.796,1499,1499
3.553,-7.388,7.388,0.000,0.000,0.000,0.796,1499,1499
3.563,-7.388,7.388,0.000,0.000,0.000,0.796,1499,1499
3.573,-7.388,7.388,0.000,0.000,0.000,0.797,1499,1499
3.583,-7.388,7.388,0.000,0.000,0.000,0.797,1499,1499
3.593,-7.388,7.388,0.000,0.000,0.000,0.798,1499,1499
3.603,-7.162,7.162,0.000,0.000,0.000,0.800,1499,1499
3.613,-7.162,7.162,0.000,0.000,0.000,0.794,1499,1499
3.623,-7.162,7.162,0.000,0.000,0.000,0.789,1499,1499
3.633,-7.162,7.162,0.000,0.000,0.000,0.786,1499,1499
3.643,-7.162,7.162,0.000,0.000,0.000,0.784,1499,1499
3.653,-7.162,7.162,0.000,0.000,0.000,0.783,1499,1499
3.663,-7.162,7.162,0.000,0.000,0.000,0.782,1499,1499
3.673,-7.162,7.162,0.000,0.000,0.000,0.781,1499,1499
3.683,-7.162,7.162,0.000,0.000,0.000,0.781,1499,1499
3.693,-7.162,7.162,0.000,0.000,0.000,0.781,1499,1499
3.703,-7.162,7.162,0.000,0.000,0.000,0.781,1499,1499
3.713,-7.162,7.162,0.000,0.000,0.000,0.781,1499,1499
3.723,-7.162,7.162,0.000,0.000,0.000,0.782,1499,1499
3.733,-7.162,7.162,0.000,0.000,0.000,0.782,1499,1499
3.743,-7.162,7.162,0.000,0.000,0.000,0.782,1499,1499
3.753,-7.162,7.162,0.000,0.000,0.000,0.783,1499,1499
3.763,-7.162,7.162,0.000,0.000,0.000,0.783,1499,1499
3.773,-7.162,7.162,0.000,0.000,0.000,0.783,1499,1499
3.783,-7.162,7.162,0.000,0.000,0.000,0.784,1499,1499
3.793,-7.162,7.162,0.000,0.000,0.000,0.784,1499,1499
3.803,-7.162,7.162,0.000,0.000,0.000,0.784,1499,1499
3.813,-7.162,7.162,0.000,0.000,0.000,0.785,1499,1499
3.823,-7.162,7.162,0.000,0.000,0.000,0.785,1499,1499
3.833,-7.162,7.162,0.000,0.000,0.000,0.785,1499,1499
3.843,-7.162,7.162,0.000,0.000,0.000,0.786,1499,1499
3.853,-6.927,6.927,0.000,0.000,0.000,0.789,1499,1499
3.863,-6.927,6.927,0.000,0.000,0.000,0.782,1499,1499
3.873,-6.927,6.927,0.000,0.000,0.000,0.777,1499,1499
3.883,-6.927,6.927,0.000,0.000,0.000,0.774,1499,1499
3.893,-6.927,6.927,0.000,0.000,0.000,0.771,1499,1499
3.903,-6.927,6.927,0.000,0.000,0.000,0.770,1499,1499
3.913,-6.927,6.927,0.000,0.000,0.000,0.769,1499,1499
3.923,-6.927,6.927,0.000,0.000,0.000,0.769,1499,1499
3.933,-6.927,6.927,0.000,0.000,0.000,0.768,1499,1499
3.943,-6.927,6.927,0.000,0.000,0.000,0.768,1499,1499
3.953,-6.927,6.927,0.000,0.000,0.000,0.768,1499,1499
3.963,-6.927,6.927,0.000,0.000,0.000,0.768,1499,1499
3.973,-6.927,6.927,0.000,0.000,0.000,0.769,1499,1499
3.983,-6.927,6.927,0.000,0.000,0.000,0.769,1499,1499
3.993,-6.927,6.927,0.000,0.000,0.000,0.769,1499,1499
4.003,-6.927,6.927,0.000,0.000,0.000,0.770,1499,1499
4.013,-6.927,6.927,0.000,0.000,0.000,0.770,1499,1499
4.023,-6.927,6.927,0.000,0.000,0.000,0.770,1499,1499
4.033,-6.927,6.927,0.000,0.000,0.000,0.771,1499,1499
4.043,-6.927,6.927,0.000,0.000,0.000,0.771,1499,1499
4.053,-6.927,6.927,0.000,0.000,0.000,0.771,1499,1499
4.063,-6.927,6.927,0.000,0.000,0.000,0.772,1499,1499
4.073,-6.927,6.927,0.000,0.000,0.000,0.772,1499,1499
4.083,-6.927,6.927,0.000,0.000,0.000,0.772,1499,1499
4.093,-6.927,6.927,0.000,0.000,0.000,0.773,1499,1499
4.103,-6.826,6.826,0.000,0.000,0.000,0.774,1499,1499
4.113,-6.826,6.826,0.000,0.000,0.000,0.771,1499,1499
4.123,-6.826,6.826,0.000,0.000,0.000,0.769,1499,1499
4.133,-6.826,6.826,0.000,0.000,0.000,0.768,1499,1499
4.143,-6.826,6.826,0.000,0.000,0.000,0.767,1499,1499
4.153,-6.826,6.826,0.000,0.000,0.000,0.767,1499,1499
4.163,-6.826,6.826,0.000,0.000,0.000,0.767,1499,1499
4.173,-6.826,6.826,0.000,0.000,0.000,0.767,1499,1499
4.183,-6.826,6.826,0.000,0.000,0.000,0.767,1499,1499
4.193,-6.826,6.826,0.000,0.000,0.000,0.767,1499,1499
4.203,-6.826,6.826,0.000,0.000,0.000,0.767,1499,1499
4.213,-6.826,6.826,0.000,0.000,0.000,0.768,1499,1499
4.223,-6.826,6.826,0.000,0.000,0.000,0.768,1499,1499
4.233,-6.826,6.826,0.000,0.000,0.000,0.768,1499,1499
4.243,-6.826,6.826,0.000,0.000,0.000,0.769,1499,1499
4.253,-6.826,6.826,0.000,0.000,0.000,0.769,1499,1499
4.263,-6.826,6.826,0.000,0.000,0.000,0.769,1499,1499
4.273,-6.826,6.826,0.000,0.000,0.000,0.770,1499,1499
4.283,-6.826,6.826,0.000,0.000,0.000,0.770,1499,1499
4.293,-6.826,6.826,0.000,0.000,0.000,0.770,1499,1499
4.303,-6.826,6.826,0.000,0.000,0.000,0.771,1499,1499
4.313,-6.826,6.826,0.000,0.000,0.000,0.771,1499,1499
4.323,-6.826,6.826,0.000,0.000,0.000,0.771,1499,1499
4.333,-6.826,6.826,0.000,0.000,0.000,0.772,1499,1499
4.343,-6.826,6.826,0.000,0.000,0.000,0.772,1499,1499
4.353,-6.801,6.801,0.000,0.000,0.000,0.773,1499,1499
4.363,-6.801,6.801,0.000,0.000,0.000,0.772,1499,1499
4.373,-6.801,6.801,0.000,0.000,0.000,0.772,1499,1499
4.383,-6.801,6.801,0.000,0.000,0.000,0.772,1499,1499
4.393,-6.801,6.801,0.000,0.000,0.000,0.772,1499,1499
4.403,-6.801,6.801,0.000,0.000,0.000,0.772,1499,1499
4.413,-6.801,6.801,0.000,0.000,0.000,0.773,1499,1499
4.423,-6.801,6.801,0.000,0.000,0.000,0.773,1499,1499
4.433,-6.801,6.801,0.000,0.000,0.000,0.773,1499,1499
4.443,-6.801,6.801,0.000,0.000,0.000,0.773,1499,1499
4.453,-6.801,6.801,0.000,0.000,0.000,0.774,1499,1499
4.463,-6.801,6.801,0.000,0.000,0.000,0.774,1499,1499
4.473,-6.801,6.801,0.000,0.000,0.000,0.774,1499,1499
4.483,-6.801,6.801,0.000,0.000,0.000,0.775,1499,1499
4.493,-6.801,6.801,0.000,0.000,0.000,0.775,1499,1499
4.503,-6.801,6.801,0.000,0.000,0.000,0.775,1499,1499
4.513,-6.801,6.801,0.000,0.000,0.000,0.776,1499,1499
4.523,-6.801,6.801,0.000,0.000,0.000,0.776,1499,1499
4.533,-6.801,6.801,0.000,0.000,0.000,0.777,1499,1499
4.543,-6.801,6.801,0.000,0.000,0.000,0.777,1499,1499
4.553,-6.801,6.801,0.000,0.000,0.000,0.777,1499,1499
4.563,-6.801,6.801,0.000,0.000,0.000,0.778,1499,1499
4.573,-6.801,6.801,0.000,0.000,0.000,0.778,1499,1499
4.583,-6.801,6.801,0.000,0.000,0.000,0.778,1499,1499
4.593,-6.801,6.801,0.000,0.000,0.000,0.779,1499,1499
4.603,-6.817,6.817,0.000,0.000,0.000,0.779,1499,1499
4.613,-6.817,6.817,0.000,0.000,0.000,0.780,1499,1499
4.623,-6.817,6.817,0.000,0.000,0.000,0.780,1499,1499
4.633,-6.817,6.817,0.000,0.000,0.000,0.781,1499,1499
4.643,-6.817,6.817,0.000,0.000,0.000,0.782,1499,1499
4.653,-6.817,6.817,0.000,0.000,0.000,0.782,1499,1499
4.663,-6.817,6.817,0.000,0.000,0.000,0.782,1499,1499
4.673,-6.817,6.817,0.000,0.000,0.000,0.783,1499,1499
4.683,-6.817,6.817,0.000,0.000,0.000,0.783,1499,1499
4.693,-6.817,6.817,0.000,0.000,0.000,0.784,1499,1499
4.703,-6.817,6.817,0.000,0.000,0.000,0.784,1499,1499
4.713,-6.817,6.817,0.000,0.000,0.000,0.784,1499,1499
4.723,-6.817,6.817,0.000,0.000,0.000,0.785,1499,1499
4.733,-6.817,6.817,0.000,0.000,0.000,0.785,1499,1499
4.743,-6.817,6.817,0.000,0.000,0.000,0.785,1499,1499
4.753,-6.817,6.817,0.000,0.000,0.000,0.786,1499,1499
4.763,-6.817,6.817,0.000,0.000,0.000,0.786,1499,1499
4.773,-6.817,6.817,0.000,0.000,0.000,0.787,1499,1499
4.783,-6.817,6.817,0.000,0.000,0.000,0.787,1499,1499
4.793,-6.817,6.817,0.000,0.000,0.000,0.787,1499,1499
4.803,-6.817,6.817,0.000,0.000,0.000,0.788,1499,1499
4.813,-6.817,6.817,0.000,0.000,0.000,0.788,1499,1499
4.823,-6.817,6.817,0.000,0.000,0.000,0.788,1499,1499
4.833,-6.817,6.817,0.000,0.000,0.000,0.789,1499,1499
4.843,-6.817,6.817,0.000,0.000,0.000,0.789,1499,1499
4.853,-6.716,6.716,0.000,0.000,0.000,0.790,1499,1499
4.863,-6.716,6.716,0.000,0.000,0.000,0.788,1499,1499
4.873,-6.716,6.716,0.000,0.000,0.000,0.786,1499,1499
4.883,-6.716,6.716,0.000,0.000,0.000,0.785,1499,1499
4.893,-6.716,6.716,0.000,0.000,0.000,0.784,1499,1499
4.903,-6.716,6.716,0.000,0.000,0.000,0.783,1499,1499
4.913,-6.716,6.716,0.000,0.000,0.000,0.783,1499,1499
4.923,-6.716,6.716,0.000,0.000,0.000,0.783,1499,1499
4.933,-6.716,6.716,0.000,0.000,0.000,0.783,1499,1499
4.943,-6.716,6.716,0.000,0.000,0.000,0.784,1499,1499
4.953,-6.716,6.716,0.000,0.000,0.000,0.784,1499,1499
4.963,-6.716,6.716,0.000,0.000,0.000,0.784,1499,1499
4.973,-6.716,6.716,0.000,0.000,0.000,0.784,1499,1499
4.983,-6.716,6.716,0.000,0.000,0.000,0.785,1499,1499
